IMDB_ID,NORMALIZED_REVENUE
tt2380331,397416
tt1206585,2262734
tt3129564,468749
tt3129564,468749
tt3129564,468749
tt1925421,28528
tt1925421,28528
tt1925421,28528
tt0063285,1212072
tt0063285,1212072
tt9133370,102255
tt0330099,55880
tt0330099,55880
tt0330099,55880
tt1707380,65829
tt1707380,65829
tt1707380,65829
tt0083851,657085
tt0083851,657085
tt1124052,1395743
tt1124052,1395743
tt1124052,1395743
tt4054952,1998265
tt0264761,1565108
tt0264761,1565108
tt0264761,1565108
tt0854678,35987
tt0854678,35987
tt0854678,35987
tt0049966,4445886
tt0049966,4445886
tt0049966,4445886
tt0119225,980749
tt0119225,980749
tt0484090,1296216
tt4632440,229383
tt4632440,229383
tt4632440,229383
tt0109370,32859
tt0109370,32859
tt0113305,7066000
tt0113305,7066000
tt0113305,7066000
tt2133196,97238
tt2133196,97238
tt2133196,97238
tt0117128,179228
tt0117128,179228
tt0117128,179228
tt1490785,192899
tt1490785,192899
tt1490785,192899
tt0041838,13435983
tt0041838,13435983
tt4915672,885715
tt4915672,885715
tt0100201,3309104
tt0100201,3309104
tt0100201,3309104
tt10948820,22437
tt1010435,1997511
tt1018764,1510942
tt1270842,2273582
tt1270842,2273582
tt1270842,2273582
tt0817225,1493027
tt0817225,1493027
tt0817225,1493027
tt6841122,54771
tt6841122,54771
tt6841122,54771
tt0120576,2746191
tt0120576,2746191
tt0465670,78959
tt0465670,78959
tt3485166,7648432
tt3485166,7648432
tt1569364,2817037
tt2357377,5909272
tt2357377,5909272
tt2357377,5909272
tt3697566,534440
tt3697566,534440
tt4651466,176375
tt4651466,176375
tt4651466,176375
tt0387055,36501
tt0387055,36501
tt0387055,36501
tt0439630,1021640
tt0439630,1021640
tt0097626,1641728
tt0097626,1641728
tt0097626,1641728
tt0401815,28854
tt0401815,28854
tt0401815,28854
tt0120207,295351
tt0120207,295351
tt0120207,295351
tt0071110,26792700
tt0071110,26792700
tt0071110,26792700
tt0084814,2637394
tt0084814,2637394
tt0084814,2637394
tt1273221,54572
tt1273221,54572
tt1273221,54572
tt4610748,5930
tt4610748,5930
tt4610748,5930
tt4610748,5930
tt4610748,5930
tt4610748,5930
tt1403988,15962
tt1403988,15962
tt1403988,15962
tt8351646,59870
tt1802197,469914
tt1802197,469914
tt1802197,469914
tt0089603,131359
tt0089603,131359
tt0089603,131359
tt1183919,430065
tt1183919,430065
tt1183919,430065
tt3495026,3279815
tt3495026,3279815
tt1068678,202744
tt1153706,4119313
tt1153706,4119313
tt1153706,4119313
tt0192111,2084506
tt0192111,2084506
tt0192111,2084506
tt0041716,5228484
tt0041716,5228484
tt0041716,5228484
tt0235712,1945835
tt1713440,279619
tt1713440,279619
tt4986134,108311
tt4986134,108311
tt4986134,108311
tt4429194,1514336
tt4429194,1514336
tt4429194,1514336
tt0115438,1995189
tt0115438,1995189
tt0115438,1995189
tt1073654,1403192
tt0116324,2635082
tt0116324,2635082
tt0116324,2635082
tt0059127,315963
tt0059127,315963
tt8647310,3162
tt8647310,3162
tt8647310,3162
tt0879843,2002421
tt0879843,2002421
tt0879843,2002421
tt0095560,1410782
tt0095560,1410782
tt0095560,1410782
tt0114496,14261144
tt0114496,14261144
tt0114496,14261144
tt0486578,5067483
tt0486578,5067483
tt0499603,78712
tt0499603,78712
tt0499603,78712
tt1540741,2250
tt1540741,2250
tt1540741,2250
tt0331952,1863345
tt0331952,1863345
tt0331952,1863345
tt0085780,1033749
tt0085780,1033749
tt0085780,1033749
tt0089200,9144672
tt0089200,9144672
tt0089200,9144672
tt0080520,14221670
tt0080520,14221670
tt1181614,217761
tt1181614,217761
tt1181614,217761
tt1181614,217761
tt1181614,217761
tt1181614,217761
tt1181614,217761
tt1181614,217761
tt1181614,217761
tt3061836,90651
tt3061836,90651
tt3061836,90651
tt0367478,75143
tt0974613,149874
tt0974613,149874
tt0974613,149874
tt6428150,25850
tt6428150,25850
tt6428150,25850
tt3183630,14371
tt3183630,14371
tt3183630,14371
tt0119142,5536190
tt0119142,5536190
tt0107156,1342668
tt0107156,1342668
tt1531924,12962
tt1531924,12962
tt0095488,282694
tt0095488,282694
tt0095488,282694
tt0106471,350261
tt0106471,350261
tt0106471,350261
tt5309954,1084226
tt5309954,1084226
tt8076344,429180
tt8076344,429180
tt8076344,429180
tt2427968,565906
tt0424227,154839
tt0424227,154839
tt0424227,154839
tt0330691,501293
tt0330691,501293
tt0330691,501293
tt1554091,224984
tt1554091,224984
tt1554091,224984
tt15339570,861326
tt15339570,861326
tt15339570,861326
tt15339570,861326
tt15339570,861326
tt15339570,861326
tt0057298,13307182
tt0057298,13307182
tt0057298,13307182
tt0098097,2744608
tt0098097,2744608
tt0098097,2744608
tt0799954,24376
tt0799954,24376
tt0799954,24376
tt2304426,1471
tt2304426,1471
tt2304426,1471
tt4832640,11947897
tt4832640,11947897
tt0119381,1037865
tt0119381,1037865
tt0119381,1037865
tt4643580,3092767
tt4643580,3092767
tt5066556,1298274
tt15374070,288306
tt15374070,288306
tt15374070,288306
tt0110093,11749328
tt0110093,11749328
tt0084809,13722158
tt0084809,13722158
tt0084809,13722158
tt0084809,13722158
tt0084809,13722158
tt0084809,13722158
tt1735907,1800
tt1735907,1800
tt1735907,1800
tt14781036,15808
tt14781036,15808
tt1158939,11744
tt1158939,11744
tt1158939,11744
tt1092633,2004682
tt1092633,2004682
tt1092633,2004682
tt0099731,1075834
tt0099731,1075834
tt0099731,1075834
tt0064117,19772576
tt0064117,19772576
tt0064117,19772576
tt0082329,10045572
tt0082329,10045572
tt0082329,10045572
tt0104695,4688617
tt0104695,4688617
tt0184907,10198471
tt0184907,10198471
tt0184907,10198471
tt0110907,2143357
tt0110907,2143357
tt0110907,2143357
tt0397619,48837
tt0397619,48837
tt0254481,1527899
tt0254481,1527899
tt1514041,150053
tt1514041,150053
tt3877674,565284
tt3877674,565284
tt0914797,527722
tt0914797,527722
tt0914797,527722
tt0120202,1461911
tt0120202,1461911
tt0120202,1461911
tt8108230,2658041
tt8108230,2658041
tt0093036,3749149
tt0093036,3749149
tt0093036,3749149
tt6423776,480855
tt6423776,480855
tt6423776,480855
tt0096094,3803114
tt0096094,3803114
tt0096094,3803114
tt1650407,217952
tt1650407,217952
tt1650407,217952
tt4034452,10281
tt4034452,10281
tt4034452,10281
tt0065446,3618966
tt0065446,3618966
tt0085694,2993890
tt0085694,2993890
tt0085694,2993890
tt0057590,34506899
tt0057590,34506899
tt0057590,34506899
tt0073114,398522
tt0073114,398522
tt0116531,3817927
tt0116531,3817927
tt0116531,3817927
tt0080388,3935560
tt0080388,3935560
tt0080388,3935560
tt0461936,2092198
tt0076054,12031610
tt0076054,12031610
tt0076054,12031610
tt0089360,10581691
tt0089360,10581691
tt0089360,10581691
tt0107840,5354286
tt0107840,5354286
tt0107840,5354286
tt0265651,947297
tt0265651,947297
tt1075419,715554
tt1075419,715554
tt1075419,715554
tt0095593,5107287
tt0095593,5107287
tt0095593,5107287
tt1350498,95
tt1350498,95
tt0107096,1119033
tt0107096,1119033
tt0089961,6196767
tt0089961,6196767
tt5451690,27263
tt5451690,27263
tt0280460,5950120
tt0280460,5950120
tt0280460,5950120
tt0090966,15924639
tt0090966,15924639
tt0090966,15924639
tt0109936,2493353
tt0109936,2493353
tt2545428,276888
tt2545428,276888
tt2545428,276888
tt13087796,113156
tt13087796,113156
tt4425064,58659
tt4425064,58659
tt4425064,58659
tt0206420,1664395
tt0206420,1664395
tt0206420,1664395
tt6920356,189051
tt6920356,189051
tt6920356,189051
tt9252488,66819
tt9252488,66819
tt9252488,66819
tt6556552,574828
tt0118798,5036494
tt0118798,5036494
tt0118798,5036494
tt0090917,2303759
tt0090917,2303759
tt0090917,2303759
tt11729298,2593755
tt11729298,2593755
tt11729298,2593755
tt1226766,11456
tt1226766,11456
tt1226766,11456
tt0085271,2885052
tt0085271,2885052
tt0085271,2885052
tt0060934,17316053
tt0060934,17316053
tt0460810,118013
tt0460810,118013
tt0460810,118013
tt0048127,1883210
tt0048127,1883210
tt1854513,34254
tt1854513,34254
tt1854513,34254
tt7294150,50114232
tt7294150,50114232
tt7294150,50114232
tt0439289,942172
tt0439289,942172
tt0439289,942172
tt0059017,18428151
tt0059017,18428151
tt0059017,18428151
tt12496706,47368
tt12496706,47368
tt1707392,2261
tt1707392,2261
tt1707392,2261
tt0216800,606351
tt0216800,606351
tt0216800,606351
tt0044391,3542480
tt0044391,3542480
tt0044391,3542480
tt0393635,319269
tt0393635,319269
tt0107927,1261767
tt0107927,1261767
tt0097328,2766315
tt0097328,2766315
tt0097328,2766315
tt0120152,415575
tt0120152,415575
tt0120152,415575
tt0068421,5043253
tt0068421,5043253
tt0068421,5043253
tt0123987,5168407
tt0123987,5168407
tt13392012,7115
tt13392012,7115
tt13392012,7115
tt2942522,1373
tt2942522,1373
tt2942522,1373
tt0120604,258421
tt0120604,258421
tt0094321,1807603
tt0094321,1807603
tt0094321,1807603
tt0100232,5394038
tt0100232,5394038
tt0100232,5394038
tt0063172,1202265
tt0063172,1202265
tt0086619,8223015
tt0086619,8223015
tt0086619,8223015
tt7025388,213362
tt3202098,187781
tt3202098,187781
tt0052572,127563
tt0052572,127563
tt1277737,144127
tt1277737,144127
tt1277737,144127
tt0117364,646740
tt0117364,646740
tt0117364,646740
tt0108451,3677589
tt0108451,3677589
tt0108451,3677589
tt2190367,5790
tt2190367,5790
tt2190367,5790
tt0988108,558
tt0049038,7516648
tt0049038,7516648
tt0103016,3209657
tt0103016,3209657
tt0103016,3209657
tt0279112,3175900
tt0279112,3175900
tt5723282,47724
tt5723282,47724
tt5723282,47724
tt0108187,474415
tt0108187,474415
tt0108187,474415
tt0116320,3081501
tt0116320,3081501
tt0497986,2056
tt0497986,2056
tt0497986,2056
tt9786512,241606
tt0275719,76662
tt0275719,76662
tt0275719,76662
tt0275719,76662
tt0275719,76662
tt0275719,76662
tt0070791,632827
tt0070791,632827
tt0070791,632827
tt11389748,13628
tt11389748,13628
tt11389748,13628
tt0319769,22883
tt0319769,22883
tt0319769,22883
tt4917224,22938
tt4917224,22938
tt4917224,22938
tt0145734,670008
tt0145734,670008
tt0145734,670008
tt4693612,385144
tt4693612,385144
tt1846985,1139247
tt0848538,2990433
tt6652708,638177
tt6652708,638177
tt6652708,638177
tt3165608,3885995
tt3165608,3885995
tt3165608,3885995
tt1810697,64
tt1810697,64
tt15838850,9722993
tt15838850,9722993
tt0061770,10108165
tt0061770,10108165
tt0061770,10108165
tt0099654,5469891
tt0099654,5469891
tt9182964,61919
tt9182964,61919
tt2893490,16975
tt2893490,16975
tt2893490,16975
tt0117477,448755
tt0117477,448755
tt0117477,448755
tt0812243,31342
tt0812243,31342
tt0812243,31342
tt0104647,4227770
tt0104647,4227770
tt1686784,15962
tt1686784,15962
tt1686784,15962
tt1238291,47740
tt1238291,47740
tt1238291,47740
tt4939066,5762697
tt4939066,5762697
tt4939066,5762697
tt0420206,310314
tt0420206,310314
tt0420206,310314
tt5614612,165156
tt5614612,165156
tt0111667,3
tt0111667,3
tt15413054,6052842
tt3270108,2290
tt3270108,2290
tt3270108,2290
tt1104733,638165
tt1104733,638165
tt1104733,638165
tt13107908,194715
tt0094744,3594418
tt0094744,3594418
tt0094744,3594418
tt7976208,7577
tt7976208,7577
tt7976208,7577
tt0465436,162705
tt0465436,162705
tt0465436,162705
tt8092252,2081224
tt8092252,2081224
tt10272534,31113
tt10272534,31113
tt0375611,1156035
tt0375611,1156035
tt1436559,6489
tt1436559,6489
tt1436559,6489
tt15329224,336128
tt15329224,336128
tt15329224,336128
tt0119375,39248
tt0119375,39248
tt6722802,582337
tt6722802,582337
tt6722802,582337
tt2181931,1422895
tt2181931,1422895
tt0420332,4373123
tt0420332,4373123
tt0420332,4373123
tt2292959,6858
tt2292959,6858
tt2292959,6858
tt2980152,5813
tt2980152,5813
tt2980152,5813
tt11456054,3586
tt11456054,3586
tt11456054,3586
tt3165630,252942
tt3165630,252942
tt3165630,252942
tt2025526,6124555
tt2025526,6124555
tt0085154,4865089
tt0085154,4865089
tt0085154,4865089
tt0091757,420790
tt0091757,420790
tt0091757,420790
tt0315824,1013248
tt0315824,1013248
tt0315824,1013248
tt3896100,985346
tt3896100,985346
tt0078492,4266016
tt0078492,4266016
tt0246989,3715803
tt0246989,3715803
tt0246989,3715803
tt1223236,3856938
tt1223236,3856938
tt1223236,3856938
tt1407084,330889
tt1407084,330889
tt1407084,330889
tt0078504,9070263
tt0078504,9070263
tt0078504,9070263
tt7430722,7417297
tt7430722,7417297
tt7430722,7417297
tt7430722,7417297
tt4421344,159092
tt0099797,278421
tt0099797,278421
tt0244000,2172143
tt0244000,2172143
tt0244000,2172143
tt0108281,126975
tt0432402,484405
tt0432402,484405
tt0432402,484405
tt0896036,21869
tt0084509,110520
tt0084509,110520
tt0082748,338305
tt0082748,338305
tt0082748,338305
tt0780534,1035256
tt8906022,170279
tt12528166,9941
tt12528166,9941
tt0085276,5620785
tt0085276,5620785
tt0085276,5620785
tt0117628,1702662
tt0117628,1702662
tt0117628,1702662
tt2182972,3826
tt2182972,3826
tt2182972,3826
tt0078721,28997280
tt0078721,28997280
tt0078721,28997280
tt0310281,2864847
tt0310281,2864847
tt0310281,2864847
tt0081184,2164437
tt0081184,2164437
tt0081184,2164437
tt0083806,5533356
tt0083806,5533356
tt0083806,5533356
tt0437777,1590071
tt0437777,1590071
tt0437777,1590071
tt0475169,107024
tt0475169,107024
tt0475169,107024
tt0095082,1292915
tt0095082,1292915
tt0095082,1292915
tt1226240,771903
tt1226240,771903
tt1226240,771903
tt1376213,772
tt1376213,772
tt1376213,772
tt3748512,35429
tt3748512,35429
tt3748512,35429
tt0111477,1095878
tt0111477,1095878
tt0111477,1095878
tt0317132,4700112
tt0317132,4700112
tt0317132,4700112
tt2112999,124991
tt8091892,2176254
tt0099204,5933243
tt0099204,5933243
tt0099204,5933243
tt0318761,276315
tt0318761,276315
tt0318761,276315
tt5946128,395496
tt5946128,395496
tt5286444,2063739
tt5286444,2063739
tt0188030,1263386
tt0188030,1263386
tt0188030,1263386
tt5238240,314939
tt5655222,467636
tt5655222,467636
tt5655222,467636
tt0111418,2809971
tt0111418,2809971
tt0179098,1564737
tt0179098,1564737
tt0179098,1564737
tt8615822,34351
tt8615822,34351
tt0113187,3320836
tt0113187,3320836
tt1285241,362474
tt1285241,362474
tt1285241,362474
tt1743720,77738
tt1743720,77738
tt1743720,77738
tt8515806,481432
tt0487419,1992232
tt0487419,1992232
tt0487419,1992232
tt0117372,8620845
tt0117372,8620845
tt0119210,1135251
tt0119210,1135251
tt0491747,1246632
tt0491747,1246632
tt0491747,1246632
tt1210106,1467480
tt1210106,1467480
tt3720788,12330
tt3720788,12330
tt0796307,3044590
tt0796307,3044590
tt0796307,3044590
tt0118147,466927
tt0118147,466927
tt0118147,466927
tt0097289,438376
tt0097289,438376
tt8963708,45199
tt8963708,45199
tt8963708,45199
tt2032557,265503
tt2032557,265503
tt2032557,265503
tt5125894,945740
tt5125894,945740
tt5125894,945740
tt1507563,52933
tt1507563,52933
tt1507563,52933
tt0107468,291845
tt0107468,291845
tt1477109,6423496
tt1759744,10803
tt1759744,10803
tt1759744,10803
tt2141773,18715
tt0110123,5477812
tt0110123,5477812
tt6598626,296
tt6598626,296
tt6598626,296
tt13721828,2216362
tt1305797,7992743
tt1305797,7992743
tt0104627,179688
tt0104627,179688
tt10068916,539961
tt0114996,496787
tt1743724,30759
tt1743724,30759
tt1743724,30759
tt0259393,2461419
tt0259393,2461419
tt0259393,2461419
tt0449999,2371158
tt0449999,2371158
tt12060154,1061
tt12060154,1061
tt3344922,63409
tt3344922,63409
tt3344922,63409
tt0120777,1013969
tt0120777,1013969
tt0120777,1013969
tt0420609,375173
tt0420609,375173
tt0420609,375173
tt0314111,2500815
tt0072951,10446199
tt0072951,10446199
tt0072951,10446199
tt4258698,776450
tt4258698,776450
tt4258698,776450
tt3263946,14296
tt3263946,14296
tt3263946,14296
tt0464049,1869303
tt0464049,1869303
tt0464049,1869303
tt0097758,180050
tt0097758,180050
tt2557256,3091905
tt2557256,3091905
tt2557256,3091905
tt0085210,2594657
tt0085210,2594657
tt0085210,2594657
tt9179096,168470
tt9179096,168470
tt9179096,168470
tt1634136,13051
tt1634136,13051
tt1634136,13051
tt12105554,315890
tt2387408,683908
tt2387408,683908
tt2387408,683908
tt0115862,4039853
tt0115862,4039853
tt0115862,4039853
tt2908228,56838
tt0094072,8688722
tt0094072,8688722
tt0094072,8688722
tt0373981,195235
tt0373981,195235
tt0373981,195235
tt1582271,637
tt1582271,637
tt1582271,637
tt0061955,7757260
tt0061955,7757260
tt0080549,22926143
tt0080549,22926143
tt0080549,22926143
tt0473356,970179
tt2511428,2016
tt2511428,2016
tt2511428,2016
tt1440266,1827970
tt1440266,1827970
tt1440266,1827970
tt0047892,42401
tt0047892,42401
tt0047892,42401
tt2041488,71905
tt2041488,71905
tt0118111,507888
tt0118111,507888
tt0118111,507888
tt1695843,10907207
tt1695843,10907207
tt0850253,118700
tt0850253,118700
tt0850253,118700
tt3881026,216986
tt0208874,3661929
tt0208874,3661929
tt0208874,3661929
tt0395119,3252943
tt0395119,3252943
tt0088024,1831403
tt0088024,1831403
tt0088024,1831403
tt0088024,1831403
tt0088024,1831403
tt0088024,1831403
tt0091911,919637
tt2690138,91494
tt2690138,91494
tt13269580,3958
tt13269580,3958
tt13269580,3958
tt0108265,1089702
tt0108265,1089702
tt0108265,1089702
tt0094612,4814974
tt0094612,4814974
tt0094612,4814974
tt0246544,4296011
tt0246544,4296011
tt0246544,4296011
tt0790770,405346
tt0790770,405346
tt9894470,2509
tt9894470,2509
tt9894470,2509
tt0117040,256834
tt0117040,256834
tt0117040,256834
tt2106550,1249956
tt0402057,12843
tt0402057,12843
tt0402057,12843
tt0071565,616839
tt0071565,616839
tt0976060,148088
tt0976060,148088
tt0976060,148088
tt0079579,853126
tt0079579,853126
tt0047577,1783586
tt0047577,1783586
tt0097235,6553090
tt0097235,6553090
tt0097235,6553090
tt0048347,4497582
tt0048347,4497582
tt0048347,4497582
tt7070818,92740
tt7070818,92740
tt7070818,92740
tt0129280,4894167
tt0129280,4894167
tt0129280,4894167
tt0107630,5348191
tt0107630,5348191
tt1368116,20264
tt0106292,5837688
tt0106292,5837688
tt0106292,5837688
tt0080798,1385364
tt0080798,1385364
tt0080798,1385364
tt0271259,688181
tt0271259,688181
tt0271259,688181
tt0045537,3675861
tt0045537,3675861
tt0045537,3675861
tt0095304,2020404
tt0095304,2020404
tt0095304,2020404
tt3920820,472860
tt3920820,472860
tt3920820,472860
tt0455612,8838692
tt0455612,8838692
tt0455612,8838692
tt0110305,1892813
tt0110305,1892813
tt14033502,49385
tt14033502,49385
tt14033502,49385
tt0961108,874034
tt0961108,874034
tt0961108,874034
tt0411475,25456
tt0411475,25456
tt0411475,25456
tt0094924,1642184
tt0094924,1642184
tt4827986,582805
tt4827986,582805
tt4827986,582805
tt0387925,1
tt0061473,24934
tt0061473,24934
tt9772374,2909
tt9772374,2909
tt9772374,2909
tt9817070,125602
tt9817070,125602
tt0101786,950539
tt0101786,950539
tt4682804,52972
tt4682804,52972
tt4682804,52972
tt10276482,929856
tt10276482,929856
tt10276482,929856
tt0096380,3247874
tt0096380,3247874
tt0096380,3247874
tt0092804,6408702
tt0092804,6408702
tt0092804,6408702
tt0074292,7095969
tt0074292,7095969
tt0074292,7095969
tt1171222,2710121
tt1171222,2710121
tt1171222,2710121
tt0111732,3796415
tt0111732,3796415
tt0109842,1535278
tt0109842,1535278
tt0109842,1535278
tt3062976,408961
tt3062976,408961
tt3062976,408961
tt0091159,9383342
tt0091159,9383342
tt0091159,9383342
tt0377752,238540
tt0377752,238540
tt0377752,238540
tt0073373,449875
tt0073373,449875
tt4387040,3748360
tt4387040,3748360
tt1486193,10973
tt1486193,10973
tt1486193,10973
tt0091188,13481073
tt0091188,13481073
tt0091188,13481073
tt0094118,1954778
tt0094118,1954778
tt0094118,1954778
tt0076683,1
tt0076683,1
tt0076683,1
tt4065552,1740992
tt11454718,7158762
tt6869538,9423631
tt6869538,9423631
tt6869538,9423631
tt1133991,5879
tt1133991,5879
tt1133991,5879
tt1630027,1860580
tt0080117,8908473
tt0080117,8908473
tt0080117,8908473
tt0092995,321672
tt11881160,4966
tt11881160,4966
tt11881160,4966
tt0116493,4767453
tt0116493,4767453
tt10077034,52961
tt10077034,52961
tt12305696,7481
tt0070122,483918
tt0070122,483918
tt0107027,3502613
tt0107027,3502613
tt0298744,322303
tt0298744,322303
tt0298744,322303
tt2918988,1533290
tt0099710,3665987
tt0099710,3665987
tt0099710,3665987
tt0076929,4174100
tt0076929,4174100
tt0087507,4598396
tt0087507,4598396
tt0087507,4598396
tt4428762,6300
tt4428762,6300
tt0339579,11419
tt0339579,11419
tt0339579,11419
tt16731908,609199
tt16731908,609199
tt0120710,2028104
tt0120710,2028104
tt0105636,2654786
tt0105636,2654786
tt0105636,2654786
tt0080421,3753753
tt0080421,3753753
tt0080421,3753753
tt0090327,1823479
tt0090327,1823479
tt0090327,1823479
tt0160236,1687644
tt0160236,1687644
tt0160236,1687644
tt1885300,234
tt1885300,234
tt1885300,234
tt0102900,2374321
tt0102900,2374321
tt0102900,2374321
tt0102900,2374321
tt0102900,2374321
tt0102900,2374321
tt10791152,92
tt0119053,1052040
tt0119053,1052040
tt1393746,12929816
tt1393746,12929816
tt0102984,1858164
tt0102984,1858164
tt0102984,1858164
tt2708764,94120
tt1006926,2263888
tt0101615,246323
tt0101615,246323
tt0101615,246323
tt0997084,2048674
tt10451852,100555
tt10451852,100555
tt10451852,100555
tt1662293,202190
tt1662293,202190
tt1662293,202190
tt0060464,2597408
tt0060464,2597408
tt0087981,216666
tt0087981,216666
tt4494718,193227
tt4494718,193227
tt4494718,193227
tt4629032,622667
tt1092634,1815236
tt1092634,1815236
tt1092634,1815236
